host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
KH,254900D4X6TTK6EZPD60,ហ្គោល ហ្វាយនេនសល គ្លូប៊ល អុិនវេសមុិន,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,1.0,,OTHER;EUROPE;AMERICAS_OTHER,1.0;0.0;0.0,0,,,,,,,,
KH,98450068458E48FBB746,អ៊ីហ្សីខម ខូ អិលធីឌី,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,1.0,,OTHER;EUROPE;AMERICAS_OTHER,1.0;0.0;0.0,0,,,,,,,,
KH,984500F646C9DEE0ED55,អ៊ុំ វ៉ាឡង់តាំង អ៊ិនវេសម៉ិន ហ្វឺម ឯ.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,1.0,,OTHER;EUROPE;AMERICAS_OTHER,1.0;0.0;0.0,0,,,,,,,,
KH,254900ACRCPK5CT57495,អ៊ិច អេ យូ មើឡាយអិន ហ្វាយនែនសល ឯ.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9999,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,0.9999,,OTHER;EUROPE;AMERICAS_OTHER,0.9999;0.0001;0.0,0,,,,,,,,
KH,254900T7IUIVN27JQD93,"ក្រុមហ៊ុន BROKER JET CO., LTD",KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9993,0,1,0,NO_LEI,,,,,,,,,,OTHER,0.9993,,OTHER;EUROPE;AMERICAS_OTHER,0.9993;0.0007;0.0,0,,,,,,,,
KH,9845004A66ABC51AE826,ឃ្យូប៊ីក ហ្វាយនែនសល សឺវីស ឯ.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9993,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.9993,,OTHER;EUROPE;AMERICAS_OTHER,0.9993;0.0007;0.0,0,,,,,,,,
KH,254900HSOSIEJPSGLT73,ដុងណាន (ខេមបូឌា) វ៊ូដ ឯ.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9993,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.9993,,OTHER;EUROPE;AMERICAS_OTHER,0.9993;0.0007;0.0,0,,,,,,,,
KH,54930070651GI5ZVO302,SOCIETE GOLDEN RICE,KH,,,,,,,,,,,,,AMERICAS_OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9934,0,1,0,NON_PUBLIC,,,,,,,,,,AMERICAS_OTHER,0.9934,,AMERICAS_OTHER;OTHER;EUROPE,0.9934;0.0066;0.0,0,,,,,,,,
KH,549300FLGVMU8FMRCA54,គ្លូប៊ល លីឃ្វីឌីធី អ៊ិកឆេង ឯ.ក,KH,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.9906,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,0.9906,,EUROPE;OTHER;AMERICAS_OTHER,0.9906;0.0094;0.0,0,,,,,,,,
KH,98450037FEA6FBABUE46,កូម៉ូ ធី ឯ.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6202,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,0.6202,,OTHER;AMERICAS_OTHER;EUROPE,0.6202;0.3798;0.0,0,,,,,,,,
KH,254900D716NN9I1FZ593,ធនាគារ ហត្ថា ម.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6202,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.6202,,OTHER;AMERICAS_OTHER;EUROPE,0.6202;0.3798;0.0,0,,,,,,,,
KH,2138004286GPA4ZWDM78,ហ្គោលវែល ឯ.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6202,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.6202,,OTHER;AMERICAS_OTHER;EUROPE,0.6202;0.3798;0.0,0,,,,,,,,
KH,9845004AS38701E3B964,អេសធី ម៉ាឃីត ឯ.ក,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.6202,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,0.6202,,OTHER;AMERICAS_OTHER;EUROPE,0.6202;0.3798;0.0,0,,,,,,,,
KH,549300HCROFH7XCWZW75,អ៊ី ពេញ ខូ អិលធីឌី,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5593,0,1,1,NON_CONSOLIDATING,,,,,,,,,,OTHER,0.5593,,OTHER;AMERICAS_OTHER;EUROPE,0.5593;0.4404;0.0004,0,,,,,,,,
KH,529900PQVCDBE6NA9O55,ធនាគារ អេស៊ីលីដា ភីអិលស៊ី,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5517,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,OTHER,0.5517,,OTHER;EUROPE;AMERICAS_OTHER,0.5517;0.2896;0.1587,0,,,,,,,,
KH,300300070U4RZITBIV71,ភ្នំពេញ ដេរីវ៉េទីវ អ៊ិចឆេង ភីអិលស៊ី,KH,,,,,,,,,,,,,OTHER,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5482,0,1,0,NATURAL_PERSONS,,,,,,,,,,OTHER,0.5482,,OTHER;EUROPE;AMERICAS_OTHER,0.5482;0.2941;0.1577,0,,,,,,,,
KH,549300ITSSRJFIRUHM73,ធនាគារជាតិនៃកម្ពុជា,KH,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,0.5188,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,0.5188,,EUROPE;AMERICAS_OTHER;OTHER,0.5188;0.4812;0.0,0,,,,,,,,
