direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
OUT,SG,TH,SG,9845001F3G3AY39BWC24,WM DIGITAL COMMERCE HOLDINGS PTE. LTD.,SG,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,SG,TH,SG,9845005F17AF86CD9D81,WRISE WEALTH MANAGEMENT (SINGAPORE) PTE. LTD.,SG,TH,"SCG Chemicals Co., Ltd.",254900X9XAIEBB3NRZ98,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,SG,TH,SG,254900Q1J9WDI431W503,ZYG PTE. LTD.,SG,TH,บริษัท ฮั่วเซ่งเฮง คอมโมดิทัซ จำกัด,254900GZXMRUN0OE7W30,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,SG,TH,SG,8945005RV6Y7RLXXU511,Forte Financial Holdings Pte. Ltd.,SG,TH,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7947,0,1,,,,0
OUT,SG,TH,SG,254900UCSZ8EVIOX2I59,JVS INVESTMENT HOLDING PTE. LIMITED,SG,TH,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6235,0,1,,,,0
OUT,ID,TH,ID,5493003MGU02RFSRZT53,PT BANK PERMATA TBK,ID,TH,บริษัท ธนาคารกรุงเทพ จำกัด (มหาชน),549300CCL2BKJGMYXV60,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TH,TH,,0
OUT,ID,TH,ID,254900EFD1LYND24HO05,PT ENERGI BATUBARA PERKASA,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ID,TH,TH,0
OUT,ID,TH,ID,549300IJDXIW5LIE3430,PT GASEMAS,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,TH,,0
OUT,ID,TH,ID,549300ZL1IXZO2GCPS59,PT INDOMINCO MANDIRI,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ID,TH,TH,0
OUT,ID,TH,ID,52990056ZNHB217ZKL92,PT Indo Tambangraya Megah Tbk.,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,SG,TH,TH,0
OUT,ID,TH,ID,25490038K5FQLLP32Z95,PT JORONG BARUTAMA GRESTON,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ID,TH,TH,0
OUT,ID,TH,ID,549300HF6H64LPONPV27,PT TRUBAINDO COAL MINING,ID,TH,บริษัท บ้านปู จำกัด (มหาชน),529900AJ2Z6SUR6TSW75,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,ID,TH,TH,0
OUT,ID,TH,ID,2549007VUVGSX5I5B017,PT. INDOCORR PACKAGING CIKARANG,ID,TH,บริษัท เอสซีจี แพคเกจจิ้ง จำกัด (มหาชน),254900GZ121E5NIATI41,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TH,TH,,0
OUT,PH,TH,PH,2549000OSZJHJQL5PD04,CHAROEN POKPHAND FOODS PHILIPPINES CORPORATION,PH,TH,บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน),529900FJ3AI2GKGIWK15,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TH,TH,,0
OUT,VN,TH,VN,254900ECIXFMFXYTC707,Cong Ty Trach Nhiem Huu Han Cung Ung Nhua Duong,VN,TH,บริษัท ทิปโก้แอสฟัลท์ จำกัด (มหาชน),549300UDR429KKAXP244,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,TH,TH,,0
OUT,VN,TH,VN,254900IPSUVPCWAQ9M94,CÔNG TY CỔ PHẦN CHĂN NUÔI C.P. VIỆT NAM,VN,TH,บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน),529900FJ3AI2GKGIWK15,gleif_ultimate_parent,A_known_ultimate_parent,A_hard_or_verified,1.0,1,0,,TH,,0
