direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
IN,ID,EUROPE,ID,254900OMUK6R58IBSF09,Reksa Dana Batavia Campuran Nusantara,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6994,0,1,,,,0.0
IN,ID,EUROPE,ID,2549003M4CFCMSWTGJ55,Reksa Dana Batavia Disruptive Equity,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6994,0,1,,,,0.0
IN,ID,EUROPE,ID,549300C76F5HYBKEYD13,PT RCM FINAN TEKNOLOGI,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6993,0,1,,,,0.0
IN,ID,EUROPE,ID,54930051VDJMG2DKXL81,PT BANK COMMONWEALTH,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6987,0,1,,,,0.0
IN,ID,EUROPE,ID,254900ZELCAJDOACAI84,Konferensi Waligereja Indonesia,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6985,0,1,,,,0.0
IN,ID,EUROPE,ID,549300P20KVZHMC5QH74,PT IDROS SERVICES,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6978,0,1,,,,0.0
IN,ID,OTHER,ID,984500A8BBDADA2DS292,CLARIANT ADSORBENTS INDONESIA,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6975,0,1,,,,0.0
IN,ID,OTHER,ID,98450058C379BD6B0484,PT Avient Colorants Indonesia,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6975,0,1,,,,0.0
IN,ID,EUROPE,ID,529900GCCJEVXNZ5DL24,"PT HOLCIM INDONESIA, TBK",ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6966,0,1,,,,0.0
IN,ID,EUROPE,ID,254900GRXL2KIT6U4V83,PT Hanil Jaya Steel,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6965,0,1,,,,0.0
IN,ID,OTHER,ID,98450014F87EF788ED83,PT Indonesia Kapital Investama,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6963,0,1,,,,0.0
IN,ID,EUROPE,ID,254900OZAGS6FXQAF834,Batavia China Sharia Equity USD,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6961,0,1,,,,0.0
IN,ID,EUROPE,ID,25490061WWJMGSD95610,PT Aneka Intipersada,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6948,0,1,,,,0.0
IN,ID,EUROPE,ID,254900T2DTX489YODV05,Badan Penyelenggara Jaminan Sosial Ketenagakerjaan,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6945,0,1,,,,0.0
IN,ID,EUROPE,ID,549300I31OZEGEEZRR40,PT BHIMASENA POWER INDONESIA,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6942,0,1,,,,0.0
IN,ID,OTHER,ID,984500F8648AC9BB9B30,PT Glory Metal Indonesia,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6941,0,1,,,,0.0
IN,ID,EUROPE,ID,254900OU30LQ4MKFHE77,PT. Takari Kokoh Sejahtera,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6936,0,1,,,,0.0
IN,ID,EUROPE,ID,254900CUZ7H2RRRL4816,PT Triputra Permata Nusantara,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6935,0,1,,,,0.0
IN,ID,EUROPE,ID,254900OZUAE9W04PYM97,Yayasan Panti Rapih,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6931,0,1,,,,0.0
IN,ID,EUROPE,ID,549300SYXIYB5NQM3H75,PT FIRMENICH INDONESIA,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6926,0,1,,,,0.0
IN,ID,OTHER,ID,984500F5DC9F0AFD8D93,Filtrona Manufacturing Indonesia,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6925,0,1,,,,0.0
IN,ID,OTHER,ID,254900I2JQBTUDN17X25,PT YASHI INDONESIA INVESTMENT,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6923,0,1,,,,0.0
IN,ID,OTHER,ID,9845007712A508CF1A17,PT ADIKARA KAPITAL INDONESIA,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6909,0,1,,,,0.0
IN,ID,OTHER,ID,254900IGYGH7VC4BQK65,PT Sailun Manufacturing Indonesia,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6909,0,1,,,,0.0
IN,ID,EUROPE,ID,875500XW52AE6I9JYP21,CV Frico Finance,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6908,0,1,,,,0.0
IN,ID,EUROPE,ID,254900AD06MWAUER9M62,PT. Delta Dunia Tekstil,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6905,0,1,,,,0.0
IN,ID,EUROPE,ID,254900M7CQJDJR291G65,PT Triputra Investindo Arya,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6902,0,1,,,,0.0
IN,ID,EUROPE,ID,254900Z4DOKMNMURWQ55,BATAVIA USD BOND FUND,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6896,0,1,,,,0.0
IN,ID,EUROPE,ID,254900DGBG74IW7KHK66,PT BRI Danareksa Sekuritas,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6889,0,1,,,,0.0
IN,ID,EUROPE,ID,254900B0IYUK5VP4E092,PT Bara Daya Energi,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6875,0,1,,,,0.0
IN,ID,OTHER,ID,25490081II6S5BUB8821,PT Plaza Indonesia Realty Tbk,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6872,0,1,,,,0.0
IN,ID,OTHER,ID,984500B7DB7E73E95A40,PT Heinz ABC Indonesia,ID,OTHER,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6869,0,1,,,,0.0
IN,ID,EUROPE,ID,2549006ZQS463MFHDP64,PT M3 Ketapang Sejahtera,ID,EUROPE,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.6866,0,1,,,,0.0
