direction,host_country,source_country,destination_country,lei,legal_name,entity_country,uie_country,uie_name,uie_lei,uie_source,evidence_tier,evidence_bucket,uie_confidence,is_known_uie,is_inferred_uie,direct_parent_country,ultimate_parent_country,chain_parent_country,ctos_registered_malaysia
OUT,SG,MY,SG,984500CBI91E5A3D3895,VRV GLOBAL PTE. LTD.,SG,MY,KUMPULAN SENTIASA CEMERLANG SDN. BHD.,254900O45TSIT1W1SH19,phase2_address_cluster,D_address_cluster,D_address_inferred,0.6,0,1,,,,0
OUT,SG,MY,SG,2549001TD427UHAQWQ69,E3E LAB PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.9002,0,1,,,,0
OUT,SG,MY,SG,549300H5VQSP3PIKE631,GRAND VIN PTE LTD,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.8358,0,1,,,,0
OUT,SG,MY,SG,984500A4P5E27D07E841,VELCAN HOLDINGS SINGAPORE PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.8,0,1,,,,0
OUT,SG,MY,SG,9845000E2FDBEFE8A896,DL TECH PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7662,0,1,,,,0
OUT,SG,MY,SG,254900JVPZZO7SSQRB19,EMAMI BIOTECH (SINGAPORE) PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7382,0,1,,,,0
OUT,SG,MY,SG,984500V5SEE7FB9EFC62,DISNEY NETWORKS SINGAPORE PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7342,0,1,,,,0
OUT,SG,MY,SG,9845004157CB381ABC50,MOLYCOP SINGAPORE TRADING PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.7342,0,1,,,,0
OUT,SG,MY,SG,984500EE8CEI7M36B765,METALMAN EXIM (SINGAPORE) PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.734,0,1,,,,0
OUT,SG,MY,SG,254900WKXESSGJ0UWT43,NORCAS MARINE (SINGAPORE) PTE. LTD.,SG,MY,,,phase3_jurisdiction_model,E_model_predicted_jurisdiction,E_model_only,0.734,0,1,,,,0
