host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
BN,213800RJ7FP627MDGR54,BGC FOUR (NBD) SENDIRIAN BERHAD,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NON_PUBLIC,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,213800RO621XEA8Z9Z16,BGC SPV (NBD) SENDIRIAN BERHAD,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NON_PUBLIC,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,213800GYVHGAF2C6N460,BGC THREE (NBD) SENDIRIAN BERHAD,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NON_PUBLIC,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,549300TIOP6QYGNUVL12,BRUNEI DARUSSALAM CENTRAL BANK,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,5493003NKNFO04NF4E03,BRUNEI GOVERNMENT - FISCAL STABILISATION RESERVE FUND,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NON_PUBLIC,,,,,,,,,,EUROPE,1.0,,EUROPE;OTHER;ASIA_OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,549300M8EHXBEBUW7157,BRUNEI GOVERNMENT - STRATEGIC DEVELOPMENT CAPITAL FUND,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;OTHER;ASIA_OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,254900M3VM80WB4R1V15,Bank Islam Brunei Darussalam Berhad,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,213800FBIMJU57L9I262,CHAMPION MOTOR (B) SDN. BHD.,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,89450011VOQN05N7GV30,HIS MAJESTY THE SULTAN'S FLIGHT (HMSF),BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;OTHER;ASIA_OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,213800AOSBEQ5IAY8F16,"INFO-TREND INTERNATIONAL CO., LTD.",BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,1,NON_CONSOLIDATING,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,549300C3GNZ9N5OIQ134,INSURANS ISLAM TAIB FAMILY TAKAFUL SENDIRIAN BERHAD,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;OTHER;ASIA_OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,549300JHQW6XVORXI318,"MORE HARVEST ENTERPRISE CO., LTD.",BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NATURAL_PERSONS,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,391200S28LX6UGILYU62,NATIONAL INSURANCE COMPANY BERHAD,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
BN,549300B0HF260P2JRS30,PERBADANAN TABUNG AMANAH ISLAM BRUNEI,BN,,,,,,,,,,,,,EUROPE,phase3_jurisdiction_model,E_model_predicted_jurisdiction,1.0,0,1,0,NO_KNOWN_PERSON,,,,,,,,,,EUROPE,1.0,,EUROPE;ASIA_OTHER;OTHER,1.0;0.0;0.0,0,,,,,,,,
